Age,Age_Group,Gender,MaritalStatus,Education_Level,Department,JobRole,Job_Satisfaction_Level,Work_Life_Balance_Level,MonthlyIncome,OverTime,OverTime_Flag,YearsAtCompany,Tenure_Group,Attrition,Attrition_Flag,BusinessTravel,DistanceFromHome,Commute_Distance,High_Risk,Long_Without_Promo,Stock_Option_Level,Performance_Rating_Level,EmployeeNumber,EducationField
30,26-35,Male,Married,Bachelor,Research & Development,Healthcare Representative,High,High,5294,No,0,7,5-10 years,No,0,Travel_Rarely,16,Very Far,0,0,Low,Good,1763,Life Sciences
32,26-35,Male,Single,Master,Research & Development,Research Scientist,Medium,High,2718,No,0,7,5-10 years,No,0,Non-Travel,5,Moderate,1,0,,Good,1764,Technical Degree
38,36-45,Male,Married,Bachelor,Research & Development,Healthcare Representative,Very High,High,5811,Yes,1,1,0-2 years,No,0,Travel_Rarely,18,Very Far,0,0,Low,Good,1766,Medical
43,36-45,Male,Married,Bachelor,Research & Development,Research Scientist,High,High,2437,Yes,1,1,0-2 years,Yes,1,Travel_Frequently,17,Very Far,0,0,Low,Good,1767,Technical Degree
42,36-45,Male,Divorced,Bachelor,Research & Development,Laboratory Technician,Medium,Medium,2766,No,0,5,2-5 years,No,0,Travel_Rarely,12,Very Far,1,0,High,Outstanding,1768,Medical
55,46-55,Male,Married,Bachelor,Research & Development,Research Director,Low,High,19038,No,0,1,0-2 years,No,0,Travel_Rarely,2,Near,1,0,High,Good,1770,Medical
33,26-35,Male,Divorced,Bachelor,Research & Development,Research Scientist,Medium,Medium,3055,No,0,9,5-10 years,No,0,Non-Travel,4,Moderate,1,0,Medium,Good,1771,Technical Degree
41,36-45,Male,Divorced,Master,Research & Development,Laboratory Technician,Low,High,2289,No,0,5,2-5 years,No,0,Travel_Rarely,9,Far,1,0,Medium,Outstanding,1772,Life Sciences
34,26-35,Male,Divorced,Bachelor,Sales,Sales Executive,High,High,4001,Yes,1,15,10-20 years,No,0,Non-Travel,10,Far,0,0,Low,Good,1774,Life Sciences
53,46-55,Female,Married,Master,Research & Development,Manufacturing Director,High,Medium,12965,Yes,1,3,2-5 years,No,0,Non-Travel,1,Near,1,0,High,Outstanding,1775,Medical
43,36-45,Male,Single,Bachelor,Human Resources,Human Resources,Very High,High,3539,No,0,9,5-10 years,No,0,Travel_Rarely,2,Near,0,0,,Good,1778,Life Sciences
34,26-35,Female,Single,College,Sales,Sales Executive,Very High,High,6029,No,0,2,0-2 years,No,0,Travel_Rarely,3,Moderate,0,0,,Good,1779,Life Sciences
21,18-25,Male,Single,Below College,Sales,Sales Representative,Medium,High,2679,No,0,1,0-2 years,Yes,1,Travel_Rarely,7,Far,1,0,,Good,1780,Marketing
38,36-45,Female,Married,College,Research & Development,Laboratory Technician,High,High,3702,No,0,5,2-5 years,No,0,Travel_Rarely,6,Far,0,0,Low,Good,1782,Other
22,18-25,Female,Married,Below College,Research & Development,Laboratory Technician,Low,High,2398,Yes,1,1,0-2 years,Yes,1,Travel_Rarely,8,Far,1,0,,Good,1783,Medical
31,26-35,Female,Married,Master,Sales,Sales Executive,Very High,High,5468,No,0,12,10-20 years,No,0,Travel_Rarely,29,Very Far,0,1,Medium,Good,1784,Marketing
51,46-55,Female,Married,Bachelor,Research & Development,Manager,High,High,13116,No,0,2,0-2 years,No,0,Travel_Rarely,3,Moderate,0,0,,Good,1786,Technical Degree
37,36-45,Male,Married,College,Sales,Sales Executive,Medium,High,4189,No,0,5,2-5 years,No,0,Travel_Rarely,9,Far,1,0,Medium,Good,1787,Marketing
46,46-55,Male,Divorced,Master,Research & Development,Research Director,Very High,High,19328,Yes,1,2,0-2 years,No,0,Travel_Rarely,2,Near,0,0,Low,Good,1789,Medical
36,36-45,Male,Married,Bachelor,Research & Development,Healthcare Representative,Low,High,8321,Yes,1,12,10-20 years,No,0,Travel_Rarely,10,Far,1,1,Low,Good,1790,Life Sciences
44,36-45,Male,Divorced,College,Research & Development,Research Scientist,Medium,Medium,2342,Yes,1,5,2-5 years,Yes,1,Travel_Frequently,1,Near,1,0,High,Good,1792,Medical
37,36-45,Male,Divorced,College,Human Resources,Human Resources,Medium,Medium,4071,No,0,10,5-10 years,No,0,Travel_Rarely,8,Far,1,1,,Good,1794,Other
35,26-35,Male,Single,Bachelor,Sales,Sales Executive,Very High,High,5813,Yes,1,10,5-10 years,Yes,1,Travel_Rarely,27,Very Far,0,1,,Good,1797,Life Sciences
33,26-35,Male,Married,Master,Research & Development,Research Scientist,Low,High,3143,No,0,10,5-10 years,No,0,Travel_Rarely,8,Far,1,1,Low,Good,1798,Life Sciences
28,26-35,Male,Married,Bachelor,Research & Development,Research Scientist,Very High,Very High,2044,No,0,5,2-5 years,No,0,Travel_Rarely,1,Near,0,0,Low,Good,1799,Life Sciences
39,36-45,Male,Single,Below College,Research & Development,Research Director,High,High,13464,No,0,4,2-5 years,No,0,Travel_Rarely,10,Far,0,0,,Outstanding,1800,Medical
46,46-55,Male,Single,College,Sales,Sales Executive,Medium,High,7991,No,0,2,0-2 years,No,0,Non-Travel,26,Very Far,1,0,,Good,1801,Life Sciences
40,36-45,Female,Married,College,Research & Development,Laboratory Technician,Low,Medium,3377,No,0,4,2-5 years,No,0,Travel_Rarely,2,Near,1,0,Low,Good,1802,Life Sciences
42,36-45,Male,Married,Bachelor,Research & Development,Healthcare Representative,Low,Medium,5538,No,0,0,,No,0,Travel_Rarely,13,Very Far,1,0,Medium,Good,1803,Medical
35,26-35,Male,Divorced,College,Research & Development,Manufacturing Director,Very High,High,5762,No,0,7,5-10 years,No,0,Non-Travel,2,Near,0,0,Low,Good,1804,Medical
38,36-45,Male,Divorced,Bachelor,Human Resources,Human Resources,Medium,High,2592,No,0,11,10-20 years,No,0,Non-Travel,2,Near,1,1,High,Good,1805,Human Resources
34,26-35,Male,Married,Master,Research & Development,Laboratory Technician,Low,Medium,5346,No,0,7,5-10 years,Yes,1,Travel_Frequently,9,Far,1,0,Low,Good,1807,Life Sciences
37,36-45,Male,Single,Master,Research & Development,Manufacturing Director,Low,Low,4213,No,0,10,5-10 years,Yes,1,Travel_Rarely,10,Far,1,0,,Good,1809,Medical
39,36-45,Male,Divorced,Bachelor,Sales,Sales Executive,Very High,High,4127,No,0,2,0-2 years,No,0,Travel_Frequently,20,Very Far,0,0,Low,Good,1812,Life Sciences
43,36-45,Male,Single,Bachelor,Research & Development,Research Scientist,High,Medium,2438,No,0,3,2-5 years,No,0,Non-Travel,9,Far,1,0,,Good,1813,Life Sciences
41,36-45,Male,Single,Bachelor,Research & Development,Healthcare Representative,Medium,Low,6870,No,0,3,2-5 years,No,0,Travel_Rarely,5,Moderate,1,0,,Good,1814,Life Sciences
41,36-45,Female,Divorced,Below College,Sales,Sales Executive,High,Very High,10447,Yes,1,22,20+ years,No,0,Travel_Rarely,4,Moderate,0,1,Low,Good,1815,Marketing
30,26-35,Female,Single,Bachelor,Research & Development,Manufacturing Director,High,High,9667,No,0,7,5-10 years,No,0,Travel_Rarely,10,Far,0,0,,Good,1816,Medical
26,26-35,Female,Married,College,Human Resources,Human Resources,Medium,High,2148,Yes,1,5,2-5 years,Yes,1,Travel_Rarely,20,Very Far,1,0,,Good,1818,Medical
46,46-55,Female,Married,College,Research & Development,Healthcare Representative,Medium,Very High,8926,No,0,9,5-10 years,Yes,1,Travel_Rarely,21,Very Far,1,1,Low,Outstanding,1821,Medical
40,36-45,Female,Divorced,Bachelor,Research & Development,Healthcare Representative,Very High,High,6513,No,0,5,2-5 years,No,0,Travel_Rarely,1,Near,0,0,Low,Good,1822,Life Sciences
34,26-35,Male,Married,College,Sales,Sales Executive,High,High,6799,No,0,10,5-10 years,No,0,Travel_Rarely,8,Far,0,1,Medium,Outstanding,1823,Technical Degree
58,56-65,Male,Divorced,Bachelor,Sales,Manager,Medium,Medium,16291,No,0,16,10-20 years,No,0,Non-Travel,2,Near,1,1,Low,Outstanding,1824,Medical
35,26-35,Male,Married,Master,Research & Development,Laboratory Technician,High,Very High,2705,No,0,5,2-5 years,No,0,Travel_Rarely,23,Very Far,0,0,Low,Good,1826,Medical
47,46-55,Female,Divorced,Bachelor,Research & Development,Manufacturing Director,Medium,High,10333,Yes,1,22,20+ years,No,0,Travel_Rarely,4,Moderate,1,1,Low,Good,1827,Life Sciences
40,36-45,Female,Divorced,Bachelor,Research & Development,Healthcare Representative,Low,High,4448,No,0,7,5-10 years,No,0,Travel_Rarely,12,Very Far,1,1,Low,Good,1829,Life Sciences
54,46-55,Female,Married,Master,Research & Development,Research Scientist,Very High,Medium,6854,No,0,7,5-10 years,No,0,Travel_Rarely,7,Far,1,0,Low,Good,1830,Medical
31,26-35,Female,Married,Master,Sales,Sales Executive,Low,High,9637,No,0,3,2-5 years,No,0,Travel_Frequently,7,Far,1,0,Medium,Good,1833,Marketing
28,26-35,Female,Married,Bachelor,Research & Development,Research Scientist,Low,High,3591,No,0,3,2-5 years,No,0,Travel_Rarely,1,Near,1,0,Low,Outstanding,1834,Medical
38,36-45,Female,Married,Master,Sales,Sales Representative,Very High,Medium,5405,Yes,1,4,2-5 years,No,0,Travel_Rarely,2,Near,1,0,Medium,Outstanding,1835,Marketing
26,26-35,Male,Single,Bachelor,Sales,Sales Executive,Very High,High,4684,No,0,5,2-5 years,No,0,Travel_Rarely,10,Far,0,0,,Good,1836,Medical
58,56-65,Male,Married,Master,Research & Development,Research Director,High,High,15787,Yes,1,2,0-2 years,No,0,Travel_Frequently,15,Very Far,0,0,,Good,1837,Life Sciences
18,,Female,Single,Bachelor,Research & Development,Research Scientist,High,Low,1514,No,0,0,,No,0,Non-Travel,14,Very Far,1,0,,Good,1839,Medical
31,26-35,Male,Married,Doctor,Human Resources,Human Resources,Low,High,2956,No,0,1,0-2 years,Yes,1,Travel_Rarely,18,Very Far,1,0,,Good,1842,Human Resources
29,26-35,Male,Divorced,Bachelor,Human Resources,Human Resources,Low,High,2335,Yes,1,2,0-2 years,Yes,1,Travel_Rarely,13,Very Far,1,0,High,Good,1844,Human Resources
45,36-45,Female,Married,Master,Sales,Sales Executive,High,Very High,5154,No,0,8,5-10 years,No,0,Non-Travel,2,Near,0,1,Medium,Outstanding,1845,Life Sciences
36,36-45,Female,Married,Master,Research & Development,Research Scientist,Medium,High,6962,Yes,1,1,0-2 years,No,0,Travel_Rarely,2,Near,1,0,Low,Outstanding,1847,Other
43,36-45,Male,Married,Master,Sales,Sales Executive,Very High,High,5675,No,0,7,5-10 years,No,0,Travel_Frequently,2,Near,0,1,Low,Outstanding,1849,Life Sciences
27,26-35,Female,Single,College,Research & Development,Laboratory Technician,Very High,Medium,2379,Yes,1,5,2-5 years,No,0,Travel_Frequently,5,Moderate,1,0,,Good,1850,Life Sciences
29,26-35,Male,Married,Below College,Research & Development,Laboratory Technician,Very High,Very High,3812,No,0,11,10-20 years,No,0,Travel_Frequently,20,Very Far,0,1,,Good,1852,Medical
32,26-35,Male,Single,Master,Sales,Sales Executive,Very High,Very High,4648,No,0,0,,No,0,Travel_Frequently,10,Far,0,0,,Good,1853,Marketing
42,36-45,Male,Married,Master,Research & Development,Research Scientist,High,Medium,2936,No,0,6,5-10 years,No,0,Non-Travel,10,Far,1,1,Medium,Outstanding,1854,Technical Degree
47,46-55,Female,Single,Master,Research & Development,Laboratory Technician,High,High,2105,No,0,2,0-2 years,No,0,Travel_Rarely,9,Far,0,0,,Good,1856,Life Sciences
46,46-55,Male,Divorced,College,Research & Development,Manufacturing Director,Very High,Medium,8578,No,0,9,5-10 years,No,0,Travel_Rarely,2,Near,1,1,Low,Good,1857,Life Sciences
28,26-35,Male,Divorced,College,Human Resources,Human Resources,Very High,High,2706,No,0,3,2-5 years,No,0,Non-Travel,1,Near,0,0,Low,Good,1858,Life Sciences
29,26-35,Male,Divorced,Below College,Research & Development,Healthcare Representative,High,High,6384,No,0,7,5-10 years,No,0,Travel_Rarely,29,Very Far,0,0,Medium,Good,1859,Life Sciences
42,36-45,Male,Single,Bachelor,Research & Development,Laboratory Technician,High,High,3968,No,0,0,,No,0,Travel_Rarely,8,Far,0,0,,Good,1860,Life Sciences
32,26-35,Male,Single,Master,Sales,Sales Executive,Medium,Medium,9907,Yes,1,2,0-2 years,Yes,1,Travel_Rarely,2,Near,1,0,,Good,1862,Marketing
46,46-55,Female,Divorced,Bachelor,Sales,Sales Executive,Low,High,13225,No,0,19,10-20 years,No,0,Travel_Rarely,3,Moderate,1,0,Low,Good,1863,Technical Degree
27,26-35,Female,Married,Below College,Sales,Sales Representative,High,High,3540,No,0,9,5-10 years,No,0,Travel_Rarely,23,Very Far,0,1,Low,Outstanding,1864,Medical
29,26-35,Male,Married,Below College,Human Resources,Human Resources,Medium,High,2804,No,0,1,0-2 years,No,0,Travel_Rarely,6,Far,1,0,,Good,1865,Medical
43,36-45,Female,Married,Bachelor,Research & Development,Manager,High,High,19392,No,0,16,10-20 years,No,0,Travel_Rarely,6,Far,0,1,,Good,1866,Medical
48,46-55,Male,Married,Bachelor,Research & Development,Research Director,Medium,High,19665,No,0,22,20+ years,No,0,Travel_Rarely,10,Far,1,1,,Good,1867,Life Sciences
29,26-35,Male,Single,College,Research & Development,Research Scientist,Very High,Medium,2439,Yes,1,1,0-2 years,Yes,1,Travel_Frequently,24,Very Far,1,0,,Outstanding,1868,Life Sciences
46,46-55,Female,Married,Bachelor,Sales,Sales Executive,Medium,High,7314,No,0,8,5-10 years,Yes,1,Travel_Rarely,10,Far,1,0,High,Outstanding,1869,Life Sciences
27,26-35,Female,Married,Bachelor,Research & Development,Research Scientist,Low,Medium,4774,No,0,7,5-10 years,No,0,Travel_Frequently,15,Very Far,1,1,Low,Good,1870,Life Sciences
39,36-45,Male,Divorced,Master,Research & Development,Research Scientist,Very High,High,3902,No,0,2,0-2 years,No,0,Travel_Rarely,19,Very Far,0,0,High,Good,1871,Other
55,46-55,Male,Married,Master,Research & Development,Research Scientist,Very High,Very High,2662,No,0,5,2-5 years,No,0,Travel_Rarely,2,Near,0,0,Low,Outstanding,1873,Technical Degree
28,26-35,Female,Married,Bachelor,Sales,Sales Representative,Medium,High,2856,No,0,1,0-2 years,No,0,Travel_Rarely,3,Moderate,1,0,Low,Good,1875,Medical
30,26-35,Male,Single,Bachelor,Sales,Sales Representative,Very High,Medium,1081,No,0,1,0-2 years,Yes,1,Travel_Rarely,9,Far,1,0,,Good,1876,Medical
22,18-25,Male,Single,Below College,Research & Development,Research Scientist,Medium,High,2472,Yes,1,1,0-2 years,Yes,1,Travel_Rarely,7,Far,1,0,,Outstanding,1878,Life Sciences
36,36-45,Female,Married,Master,Sales,Sales Executive,High,High,5673,Yes,1,10,5-10 years,No,0,Travel_Rarely,10,Far,0,0,Low,Good,1880,Technical Degree
31,26-35,Male,Divorced,Bachelor,Research & Development,Laboratory Technician,High,High,4197,No,0,10,5-10 years,No,0,Travel_Rarely,20,Very Far,0,0,Low,Good,1881,Life Sciences
34,26-35,Male,Married,Bachelor,Sales,Sales Executive,Very High,High,9713,Yes,1,5,2-5 years,No,0,Travel_Rarely,4,Moderate,0,0,High,Good,1882,Life Sciences
29,26-35,Male,Single,Bachelor,Research & Development,Laboratory Technician,Low,High,2062,No,0,3,2-5 years,No,0,Travel_Rarely,7,Far,1,0,,Good,1883,Life Sciences
37,36-45,Male,Married,Master,Research & Development,Research Scientist,Low,High,4284,Yes,1,5,2-5 years,No,0,Travel_Rarely,7,Far,1,0,Low,Outstanding,1885,Medical
35,26-35,Female,Married,College,Research & Development,Manufacturing Director,Medium,High,4788,Yes,1,3,2-5 years,No,0,Travel_Rarely,16,Very Far,1,0,,Good,1886,Other
45,36-45,Female,Married,College,Research & Development,Manufacturing Director,Very High,Medium,5906,No,0,9,5-10 years,No,0,Travel_Rarely,25,Very Far,1,1,Medium,Good,1888,Life Sciences
36,36-45,Male,Single,Below College,Human Resources,Human Resources,Very High,Medium,3886,No,0,10,5-10 years,No,0,Travel_Frequently,2,Near,1,0,,Outstanding,1890,Human Resources
40,36-45,Male,Divorced,Master,Research & Development,Manager,Low,High,16823,No,0,19,10-20 years,No,0,Travel_Rarely,1,Near,1,1,Low,Good,1892,Life Sciences
26,26-35,Female,Married,College,Research & Development,Research Scientist,High,Medium,2933,Yes,1,1,0-2 years,No,0,Travel_Rarely,1,Near,1,0,Low,Good,1893,Life Sciences
27,26-35,Female,Single,College,Sales,Sales Executive,High,Medium,6500,No,0,8,5-10 years,No,0,Travel_Rarely,2,Near,1,0,,Good,1898,Medical
48,46-55,Female,Divorced,Bachelor,Research & Development,Manager,Very High,High,17174,No,0,22,20+ years,No,0,Travel_Frequently,22,Very Far,0,1,Low,Good,1900,Medical
44,36-45,Male,Married,Master,Research & Development,Healthcare Representative,Low,High,5033,No,0,2,0-2 years,No,0,Travel_Rarely,1,Near,1,0,Low,Good,1903,Life Sciences
34,26-35,Male,Married,Master,Research & Development,Research Scientist,Low,High,2307,Yes,1,5,2-5 years,Yes,1,Non-Travel,16,Very Far,1,1,Low,Outstanding,1905,Technical Degree
56,56-65,Male,Single,College,Research & Development,Laboratory Technician,Very High,High,2587,No,0,4,2-5 years,Yes,1,Travel_Rarely,24,Very Far,0,0,,Good,1907,Life Sciences
36,36-45,Male,Married,College,Sales,Sales Executive,Medium,Low,5507,No,0,4,2-5 years,No,0,Travel_Rarely,17,Very Far,1,0,Medium,Good,1908,Marketing
41,36-45,Female,Married,Bachelor,Sales,Sales Executive,Medium,High,4393,No,0,5,2-5 years,No,0,Travel_Rarely,8,Far,1,0,Low,Outstanding,1909,Marketing
42,36-45,Male,Married,Bachelor,Research & Development,Research Director,Low,Very High,13348,No,0,13,10-20 years,No,0,Travel_Rarely,6,Far,1,1,Low,Good,1911,Medical
31,26-35,Female,Divorced,College,Sales,Sales Executive,Very High,High,6583,Yes,1,5,2-5 years,No,0,Travel_Rarely,10,Far,0,0,Low,Good,1912,Medical
34,26-35,Female,Married,Below College,Sales,Sales Executive,Very High,Medium,8103,Yes,1,4,2-5 years,No,0,Travel_Rarely,3,Moderate,1,0,,Good,1915,Medical
31,26-35,Female,Divorced,Bachelor,Research & Development,Laboratory Technician,High,Medium,3978,No,0,2,0-2 years,No,0,Travel_Rarely,4,Moderate,1,0,Low,Good,1916,Medical
26,26-35,Male,Married,Bachelor,Research & Development,Laboratory Technician,Very High,High,2544,No,0,7,5-10 years,No,0,Travel_Frequently,6,Far,0,1,Low,Good,1918,Other
45,36-45,Male,Single,Master,Research & Development,Healthcare Representative,High,High,5399,No,0,4,2-5 years,No,0,Travel_Frequently,1,Near,0,0,,Good,1922,Medical
33,26-35,Male,Single,Master,Sales,Sales Executive,High,Medium,5487,No,0,10,5-10 years,No,0,Travel_Rarely,10,Far,1,0,,Good,1924,Marketing
28,26-35,Male,Married,College,Sales,Sales Executive,Very High,High,6834,Yes,1,7,5-10 years,No,0,Travel_Frequently,1,Near,0,0,Low,Good,1927,Life Sciences
29,26-35,Male,Single,Bachelor,Sales,Sales Representative,Low,High,1091,No,0,1,0-2 years,Yes,1,Travel_Frequently,24,Very Far,1,0,,Good,1928,Technical Degree
39,36-45,Female,Married,Master,Sales,Sales Executive,High,High,5736,No,0,3,2-5 years,No,0,Non-Travel,21,Very Far,0,0,Low,Good,1929,Life Sciences
27,26-35,Male,Married,Master,Research & Development,Research Scientist,Medium,Medium,2226,No,0,5,2-5 years,No,0,Travel_Rarely,2,Near,1,0,Low,Good,1931,Technical Degree
34,26-35,Male,Married,Master,Research & Development,Research Scientist,Very High,High,5747,Yes,1,15,10-20 years,No,0,Travel_Frequently,22,Very Far,0,1,,Good,1932,Other
28,26-35,Female,Single,College,Sales,Sales Executive,High,High,9854,Yes,1,2,0-2 years,Yes,1,Travel_Rarely,13,Very Far,0,0,,Good,1933,Marketing
47,46-55,Male,Married,Master,Research & Development,Research Scientist,Medium,Very High,5467,No,0,8,5-10 years,No,0,Non-Travel,14,Very Far,1,0,Low,Good,1934,Technical Degree
56,56-65,Female,Married,Doctor,Sales,Sales Executive,Low,High,5380,No,0,0,,No,0,Travel_Rarely,11,Very Far,1,0,Low,Good,1935,Marketing
39,36-45,Male,Married,College,Research & Development,Manufacturing Director,Low,High,5151,No,0,10,5-10 years,No,0,Travel_Rarely,9,Far,1,1,Low,Outstanding,1936,Medical
38,36-45,Female,Divorced,Bachelor,Research & Development,Research Scientist,Medium,High,2133,Yes,1,20,10-20 years,No,0,Travel_Frequently,8,Far,1,0,Low,Good,1937,Medical
58,56-65,Female,Married,Bachelor,Sales,Manager,Very High,Medium,17875,Yes,1,1,0-2 years,No,0,Travel_Rarely,21,Very Far,1,0,Low,Good,1938,Life Sciences
32,26-35,Female,Single,College,Research & Development,Research Scientist,High,High,2432,Yes,1,4,2-5 years,Yes,1,Travel_Frequently,5,Moderate,0,0,,Good,1939,Life Sciences
38,36-45,Male,Divorced,College,Research & Development,Research Scientist,Very High,Very High,4771,No,0,5,2-5 years,No,0,Travel_Rarely,9,Far,0,0,Medium,Good,1940,Life Sciences
49,46-55,Male,Married,Below College,Research & Development,Research Director,Very High,High,19161,No,0,5,2-5 years,No,0,Travel_Frequently,2,Near,0,1,,Good,1941,Life Sciences
42,36-45,Male,Divorced,Master,Sales,Sales Executive,Very High,High,5087,Yes,1,0,,No,0,Travel_Rarely,12,Very Far,0,0,Medium,Good,1943,Marketing
27,26-35,Female,Married,Bachelor,Human Resources,Human Resources,Medium,High,2863,No,0,1,0-2 years,Yes,1,Travel_Frequently,22,Very Far,1,0,,Good,1944,Human Resources
